11.55,2086,0
10.17,2086,0
10.4,2085,0
9.98,2086,0
10.72,2085,0
10.04,2086,0
10.16,2086,0
11.79,2085,0
10.84,2086,0
10.93,2086,0
10.69,2086,0
11.3,2086,0
11.36,2085,0
11.7,2086,0
11.96,2085,0
12.13,2085,0
11.72,2085,0
11.22,2086,0
11.17,2086,0
11.38,2085,0
11.69,2085,0
10.89,2086,0
11.87,2086,0
10.89,2085,0
10.3,2085,0
10.06,2086,0
9.85,2085,0
9.86,2086,0
10.59,2085,0
11.04,2085,0
11.75,2085,0
10.51,2086,0
11.98,2085,0
10.33,2086,0
11.25,2086,0
11.66,2085,0
10.94,2086,0
11.45,2086,0
11.44,2086,0
10.36,2085,0
11.17,2085,0
9.74,2086,0
10.51,2085,0
10.68,2085,0
10.42,2085,0
10.11,2085,0
10.52,2086,0
11.09,2085,0
10.79,2086,0
9.86,2085,0
10.83,2085,0
10.86,2085,0
10.44,2086,0
11.42,2086,0
10.19,2085,0
11.15,2086,0
10.57,2086,0
10.51,2085,0
10.05,2086,0
10.67,2085,0
10.63,2085,0
9.78,2085,0
9.65,2086,0
9.7,2085,0
10.05,2086,0
10.18,2085,0
10.76,2086,0
11.18,2085,0
9.67,2085,0
10.02,2085,0
11,2085,0
10.61,2086,0
9.42,2086,0
9.41,2085,0
11.16,2086,0
10.94,2085,0
10.93,2086,0
10.03,2086,0
10.67,2085,0
10.66,2086,0
10.71,2085,0
9.9,2086,0
11.45,2085,0
10.41,2086,0
11.24,2086,0
10.48,2085,0
11.21,2085,0
11.08,2085,0
11.91,2086,0
11.51,2086,0
9.49,2085,0
10.15,2086,0
10.63,2085,0
9.94,2085,0
9.76,2085,0
10.39,2086,0
10.33,2085,0
9.71,2085,0
10,2085,0
10.6,2086,0
10.23,2086,0
10.52,2086,0
11.31,2085,0
10.42,2085,0
10.43,2085,0
10.27,2085,0
11.15,2086,0
10.11,2086,0
10.97,2086,0
11.08,2086,0
11.37,2085,0
11.53,2086,0
11.72,2085,0
11.11,2086,0
9.94,2086,0
11.11,2086,0
10.25,2085,0
10.65,2085,0
10.63,2085,0
11.55,2085,0
11.52,2085,0
11.89,2085,0
10.48,2086,0
10.73,2086,0
10.99,2085,0
11.09,2085,0
10.18,2085,0
10.99,2085,0
10.09,2085,0
10.34,2085,0
11.7,2086,0
10.85,2086,0
11.72,2086,0
11.41,2085,0
10.87,2086,0
10.86,2086,0
11.4,2085,0
10.03,2086,0
10.6,2085,0
10.18,2085,0
9.92,2085,0
11.25,2085,0
11.37,2085,0
10.24,2087,0
11.11,2087,0
